station_id,bike_id,timestamp,number_of_bikes_available,number_of_bikes_in_use,number_of_bikes_not_in_use,maintenance_needed,demand,weather_rainy,weather_sunny,events_none,events_sports_event,holidays_public_holiday
31,325,2023-08-15 18:00:00,5,7,6,0,88,True,False,False,True,True
30,522,2023-08-15 19:00:00,0,27,8,0,8,True,False,False,False,True
46,489,2023-08-15 20:00:00,19,20,0,0,38,True,False,True,False,True
20,929,2023-08-15 21:00:00,5,1,7,0,64,False,True,True,False,False
39,397,2023-08-15 22:00:00,7,23,9,0,16,False,False,False,True,True
12,896,2023-08-15 23:00:00,25,4,9,0,66,False,False,True,False,True
49,355,2023-08-16 00:00:00,14,25,8,0,86,False,True,False,False,False
17,947,2023-08-16 01:00:00,13,14,8,0,0,False,False,False,True,True
42,288,2023-08-16 02:00:00,15,13,9,0,23,True,False,False,True,False
30,459,2023-08-16 03:00:00,19,25,6,0,76,True,False,False,True,True
29,624,2023-08-16 04:00:00,22,28,9,0,19,False,False,False,True,False
19,998,2023-08-16 05:00:00,15,29,2,0,63,False,False,False,False,True
46,536,2023-08-16 06:00:00,26,2,4,0,19,False,False,False,False,True
11,291,2023-08-16 07:00:00,18,6,1,0,75,True,False,False,False,False
34,851,2023-08-16 08:00:00,23,3,10,1,80,True,False,False,False,True
50,838,2023-08-16 09:00:00,0,10,9,0,84,False,True,False,False,False
7,168,2023-08-16 10:00:00,3,26,2,0,39,False,True,False,False,True
44,950,2023-08-16 11:00:00,23,25,9,0,87,True,False,False,True,False
34,621,2023-08-16 12:00:00,9,11,6,0,29,True,False,False,True,True
20,428,2023-08-16 13:00:00,19,14,0,0,22,False,True,False,True,True
50,702,2023-08-16 14:00:00,17,5,2,0,22,False,True,False,False,True
38,490,2023-08-16 15:00:00,1,25,4,0,55,True,False,False,True,False
24,355,2023-08-16 16:00:00,3,23,10,0,46,False,False,False,False,False
10,196,2023-08-16 17:00:00,14,0,3,0,16,True,False,False,True,False
32,545,2023-08-16 18:00:00,28,17,2,0,1,False,False,False,False,True
15,717,2023-08-16 19:00:00,3,13,5,0,87,True,False,False,False,False
37,824,2023-08-16 20:00:00,15,28,5,0,32,False,True,False,False,False
20,932,2023-08-16 21:00:00,14,23,3,0,14,False,True,True,False,True
3,694,2023-08-16 22:00:00,17,30,8,0,31,False,True,True,False,False
37,659,2023-08-16 23:00:00,6,6,10,0,33,True,False,False,False,False
40,939,2023-08-17 00:00:00,14,9,5,0,59,True,False,False,True,False
8,780,2023-08-17 01:00:00,21,8,8,0,85,True,False,False,False,True
40,11,2023-08-17 02:00:00,10,1,10,0,30,False,False,False,False,False
44,582,2023-08-17 03:00:00,18,7,9,0,14,True,False,True,False,False
23,256,2023-08-17 04:00:00,7,21,9,0,19,False,False,False,False,False
40,396,2023-08-17 05:00:00,23,30,1,0,86,False,False,True,False,True
11,731,2023-08-17 06:00:00,0,0,5,0,30,False,False,False,True,False
46,809,2023-08-17 07:00:00,2,19,3,0,1,False,True,False,True,True
8,409,2023-08-17 08:00:00,4,29,1,0,12,False,False,False,True,False
29,362,2023-08-17 09:00:00,17,30,4,0,95,False,False,False,False,True
30,259,2023-08-17 10:00:00,11,1,2,0,15,False,True,True,False,False
10,3,2023-08-17 11:00:00,11,6,5,0,14,False,False,False,False,False
39,84,2023-08-17 12:00:00,20,24,10,0,24,True,False,False,True,True
28,156,2023-08-17 13:00:00,26,15,7,0,75,True,False,False,False,True
49,663,2023-08-17 14:00:00,25,21,3,0,27,False,True,True,False,False
36,176,2023-08-17 15:00:00,18,3,3,0,11,False,True,True,False,False
13,707,2023-08-17 16:00:00,30,20,4,0,84,False,False,False,True,False
32,938,2023-08-17 17:00:00,8,26,5,0,75,False,False,False,True,False
36,472,2023-08-17 18:00:00,10,16,10,0,53,False,False,False,True,False
37,619,2023-08-17 19:00:00,16,28,6,0,57,False,True,False,False,False
26,424,2023-08-17 20:00:00,15,3,5,0,15,False,False,True,False,True
22,134,2023-08-17 21:00:00,3,28,6,0,61,True,False,False,False,True
4,788,2023-08-17 22:00:00,9,25,8,0,73,True,False,False,True,True
31,907,2023-08-17 23:00:00,21,2,3,0,9,False,False,True,False,True
18,864,2023-08-18 00:00:00,14,8,9,0,65,False,True,False,True,False
38,380,2023-08-18 01:00:00,24,21,0,0,90,True,False,True,False,True
24,667,2023-08-18 02:00:00,18,14,8,0,51,False,True,True,False,True
23,277,2023-08-18 03:00:00,30,19,6,0,29,True,False,False,True,True
22,236,2023-08-18 04:00:00,2,2,3,0,96,False,False,True,False,True
2,752,2023-08-18 05:00:00,30,11,9,0,15,False,False,True,False,False
31,882,2023-08-18 06:00:00,27,14,7,0,9,False,True,False,True,True
11,13,2023-08-18 07:00:00,20,28,6,0,14,False,False,True,False,True
28,342,2023-08-18 08:00:00,22,19,1,1,25,False,True,False,True,False
46,35,2023-08-18 09:00:00,29,7,0,0,60,False,True,False,False,False
32,559,2023-08-18 10:00:00,4,11,8,0,14,True,False,False,False,True
5,214,2023-08-18 11:00:00,10,20,6,0,5,True,False,False,True,True
38,412,2023-08-18 12:00:00,23,12,9,0,80,False,False,True,False,True
10,405,2023-08-18 13:00:00,4,14,0,0,0,False,True,False,False,False
40,494,2023-08-18 14:00:00,6,10,3,1,86,True,False,False,True,True
46,658,2023-08-18 15:00:00,5,16,4,0,97,False,False,False,True,False
24,159,2023-08-18 16:00:00,29,20,4,0,34,False,False,True,False,False
35,956,2023-08-18 17:00:00,25,23,4,0,88,True,False,True,False,True
44,637,2023-08-18 18:00:00,12,26,10,0,0,False,False,True,False,True
48,110,2023-08-18 19:00:00,1,30,2,0,88,True,False,False,True,False
23,549,2023-08-18 20:00:00,18,11,4,0,37,False,True,False,False,False
17,789,2023-08-18 21:00:00,10,19,3,0,79,False,False,False,True,False
1,526,2023-08-18 22:00:00,26,29,4,0,40,False,True,True,False,False
31,985,2023-08-18 23:00:00,19,17,6,0,11,True,False,True,False,False
31,347,2023-08-19 00:00:00,4,28,4,1,63,False,True,False,True,False
42,744,2023-08-19 01:00:00,8,30,7,0,9,True,False,True,False,True
42,828,2023-08-19 02:00:00,5,15,7,0,26,False,False,True,False,True
34,636,2023-08-19 03:00:00,16,2,2,1,38,False,False,False,True,True
9,279,2023-08-19 04:00:00,18,29,4,0,70,False,False,False,False,True
22,479,2023-08-19 05:00:00,22,26,3,0,69,False,True,True,False,False
13,111,2023-08-19 06:00:00,7,8,4,0,44,False,True,False,False,False
25,636,2023-08-19 07:00:00,6,29,7,0,10,False,True,False,False,True
48,925,2023-08-19 08:00:00,4,6,3,0,23,True,False,False,False,True
18,431,2023-08-19 09:00:00,14,18,4,0,56,False,False,False,False,True
12,542,2023-08-19 10:00:00,9,4,6,0,39,False,True,True,False,True
40,115,2023-08-19 11:00:00,23,18,2,0,88,True,False,True,False,True
17,90,2023-08-19 12:00:00,15,9,5,0,36,False,True,False,True,False
15,212,2023-08-19 13:00:00,8,19,8,0,2,True,False,True,False,False
42,550,2023-08-19 14:00:00,6,11,10,0,67,False,False,False,True,True
15,595,2023-08-19 15:00:00,10,7,3,0,67,False,True,False,False,True
15,539,2023-08-19 16:00:00,8,29,3,1,0,False,False,False,True,True
39,729,2023-08-19 17:00:00,16,2,5,0,93,False,True,False,True,True
13,360,2023-08-19 18:00:00,29,18,5,0,78,True,False,True,False,True
17,486,2023-08-19 19:00:00,8,26,2,1,44,False,False,False,True,True
32,372,2023-08-19 20:00:00,2,10,0,0,30,False,True,False,False,True
9,215,2023-08-19 21:00:00,21,7,2,1,36,False,True,True,False,True
40,733,2023-08-19 22:00:00,7,25,7,0,68,False,False,True,False,False
20,15,2023-08-19 23:00:00,18,12,7,1,42,True,False,True,False,True
26,955,2023-08-20 00:00:00,19,25,5,0,84,False,False,False,False,True
27,259,2023-08-20 01:00:00,15,22,6,0,98,False,True,False,True,True
21,778,2023-08-20 02:00:00,6,22,1,0,3,False,False,True,False,False
18,463,2023-08-20 03:00:00,27,9,8,0,70,False,False,False,True,True
13,120,2023-08-20 04:00:00,6,17,2,0,28,True,False,False,False,False
16,976,2023-08-20 05:00:00,19,11,1,0,99,True,False,False,False,True
9,913,2023-08-20 06:00:00,24,6,4,0,98,False,False,False,False,False
12,128,2023-08-20 07:00:00,12,25,0,0,95,True,False,True,False,False
44,723,2023-08-20 08:00:00,2,10,4,0,10,True,False,True,False,True
38,523,2023-08-20 09:00:00,11,9,9,0,32,False,True,False,True,True
19,688,2023-08-20 10:00:00,23,2,3,0,52,True,False,False,True,True
7,645,2023-08-20 11:00:00,7,29,5,0,16,False,False,True,False,False
35,325,2023-08-20 12:00:00,12,6,4,0,11,False,False,False,False,False
48,320,2023-08-20 13:00:00,19,28,8,0,0,False,True,False,False,True
18,506,2023-08-20 14:00:00,15,3,4,0,55,False,True,True,False,False
16,526,2023-08-20 15:00:00,6,28,7,0,22,False,True,False,True,True
39,50,2023-08-20 16:00:00,3,7,1,1,6,False,False,False,False,False
4,922,2023-08-20 17:00:00,28,7,2,1,77,False,False,True,False,True
25,584,2023-08-20 18:00:00,11,5,2,0,40,True,False,False,True,True
32,69,2023-08-20 19:00:00,16,12,2,0,52,False,True,False,True,False
40,391,2023-08-20 20:00:00,0,11,5,0,6,True,False,False,False,False
13,383,2023-08-20 21:00:00,29,2,6,0,77,True,False,False,False,False
45,16,2023-08-20 22:00:00,16,5,6,0,97,False,False,False,False,False
17,439,2023-08-20 23:00:00,1,21,6,0,65,True,False,False,False,False
49,846,2023-08-21 00:00:00,5,18,2,0,83,False,True,False,True,True
37,869,2023-08-21 01:00:00,11,10,0,0,80,False,True,True,False,True
6,568,2023-08-21 02:00:00,25,3,5,0,73,False,False,False,True,False
19,617,2023-08-21 03:00:00,10,14,2,0,52,False,False,False,False,False
13,132,2023-08-21 04:00:00,20,1,2,0,4,False,False,True,False,False
26,996,2023-08-21 05:00:00,10,14,2,0,96,False,True,False,True,True
14,560,2023-08-21 06:00:00,17,16,8,0,100,False,False,True,False,True
31,248,2023-08-21 07:00:00,7,1,3,0,35,False,True,False,True,True
4,273,2023-08-21 08:00:00,24,6,4,0,43,True,False,True,False,True
39,623,2023-08-21 09:00:00,6,25,2,0,10,False,False,False,True,True
8,932,2023-08-21 10:00:00,27,15,9,0,63,False,False,False,True,True
25,838,2023-08-21 11:00:00,13,4,0,1,20,False,False,False,False,True
13,848,2023-08-21 12:00:00,15,15,3,0,3,False,True,False,True,False
32,349,2023-08-21 13:00:00,30,24,0,0,88,True,False,False,False,True
38,484,2023-08-21 14:00:00,30,18,10,0,34,False,False,False,True,True
38,550,2023-08-21 15:00:00,11,1,10,0,34,True,False,True,False,True
28,357,2023-08-21 16:00:00,8,14,6,0,34,False,False,True,False,True
30,752,2023-08-21 17:00:00,19,3,6,0,38,False,True,False,False,False
3,318,2023-08-21 18:00:00,28,1,3,0,32,True,False,False,True,False
28,633,2023-08-21 19:00:00,22,26,4,0,76,True,False,False,False,False
3,48,2023-08-21 20:00:00,20,22,9,1,67,False,False,True,False,False
45,10,2023-08-21 21:00:00,15,9,6,0,43,True,False,False,True,True
34,233,2023-08-21 22:00:00,20,21,5,0,50,False,True,False,False,False
16,36,2023-08-21 23:00:00,18,23,3,0,37,True,False,True,False,True
22,413,2023-08-22 00:00:00,15,28,3,0,41,True,False,True,False,False
32,462,2023-08-22 01:00:00,8,4,1,0,44,True,False,False,True,False
38,4,2023-08-22 02:00:00,12,17,9,0,29,True,False,False,True,False
8,44,2023-08-22 03:00:00,25,28,1,0,90,False,False,False,True,True
8,568,2023-08-22 04:00:00,4,3,3,0,34,False,False,False,False,False
6,554,2023-08-22 05:00:00,21,0,4,1,27,True,False,False,False,False
14,255,2023-08-22 06:00:00,18,17,3,0,40,True,False,False,True,False
32,740,2023-08-22 07:00:00,9,19,2,0,44,False,True,False,True,True
35,114,2023-08-22 08:00:00,6,5,10,0,47,False,False,False,True,True
10,749,2023-08-22 09:00:00,8,19,1,0,54,False,False,True,False,True
3,397,2023-08-22 10:00:00,24,19,3,0,7,False,False,False,True,True
12,174,2023-08-22 11:00:00,13,13,10,0,25,True,False,False,False,True
49,255,2023-08-22 12:00:00,14,26,4,1,97,False,False,True,False,False
31,466,2023-08-22 13:00:00,12,25,0,0,28,False,True,False,True,True
29,929,2023-08-22 14:00:00,9,9,0,0,54,False,True,False,False,False
5,277,2023-08-22 15:00:00,13,17,5,0,65,False,True,True,False,True
25,464,2023-08-22 16:00:00,25,8,4,0,69,False,True,True,False,False
41,847,2023-08-22 17:00:00,20,11,10,0,47,False,True,False,False,True
31,502,2023-08-22 18:00:00,22,9,3,0,79,False,False,False,False,False
21,441,2023-08-22 19:00:00,28,23,0,0,6,True,False,True,False,True
20,69,2023-08-22 20:00:00,11,23,6,0,74,True,False,False,False,True
39,509,2023-08-22 21:00:00,27,20,3,0,79,True,False,True,False,True
22,326,2023-08-22 22:00:00,28,18,2,0,5,True,False,True,False,False
4,742,2023-08-22 23:00:00,18,5,6,0,36,False,False,True,False,True
13,67,2023-08-23 00:00:00,5,13,1,0,8,False,False,True,False,False
45,304,2023-08-23 01:00:00,11,24,9,1,2,False,False,False,True,False
42,972,2023-08-23 02:00:00,23,7,0,0,52,False,True,False,False,True
50,484,2023-08-23 03:00:00,12,22,10,0,92,True,False,False,True,False
49,929,2023-08-23 04:00:00,7,13,3,0,7,False,False,False,True,True
20,548,2023-08-23 05:00:00,15,10,7,0,39,False,False,False,True,False
13,417,2023-08-23 06:00:00,1,30,5,1,16,False,False,False,True,True
17,159,2023-08-23 07:00:00,21,23,8,0,69,True,False,True,False,False
36,149,2023-08-23 08:00:00,6,15,0,0,46,True,False,True,False,False
33,27,2023-08-23 09:00:00,11,19,0,0,10,False,True,True,False,True
1,987,2023-08-23 10:00:00,6,5,10,1,9,False,True,True,False,True
15,584,2023-08-23 11:00:00,18,14,4,0,60,False,True,False,True,False
13,248,2023-08-23 12:00:00,13,14,5,0,1,True,False,True,False,False
17,101,2023-08-23 13:00:00,29,13,7,0,28,False,True,False,True,True
24,702,2023-08-23 14:00:00,8,20,2,1,69,False,True,True,False,False
8,96,2023-08-23 15:00:00,17,11,5,0,50,False,False,False,False,False
50,384,2023-08-23 16:00:00,10,1,2,1,72,True,False,False,False,False
27,282,2023-08-23 17:00:00,15,7,7,0,65,False,True,False,False,False
45,322,2023-08-23 18:00:00,18,18,10,0,67,False,True,False,False,False
23,396,2023-08-23 19:00:00,30,13,10,0,56,True,False,True,False,True
46,278,2023-08-23 20:00:00,10,4,3,0,40,False,True,False,False,False
8,529,2023-08-23 21:00:00,17,23,1,0,93,True,False,False,False,True
8,263,2023-08-23 22:00:00,10,26,8,0,63,True,False,False,True,False
26,619,2023-08-23 23:00:00,24,30,9,0,3,True,False,False,False,True
47,580,2023-08-24 00:00:00,3,8,7,1,0,False,True,True,False,True
13,640,2023-08-24 01:00:00,17,12,5,0,74,False,True,False,True,True
39,293,2023-08-24 02:00:00,18,30,2,0,6,False,True,True,False,False
37,294,2023-08-24 03:00:00,12,8,1,0,81,True,False,False,True,False
49,608,2023-08-24 04:00:00,3,13,3,0,7,False,True,True,False,True
28,395,2023-08-24 05:00:00,30,4,3,0,93,False,False,False,False,False
25,513,2023-08-24 06:00:00,29,1,0,0,78,True,False,False,True,True
16,921,2023-08-24 07:00:00,9,6,8,0,57,False,True,False,False,True
2,810,2023-08-24 08:00:00,28,15,9,0,9,True,False,True,False,False
18,180,2023-08-24 09:00:00,21,10,7,0,65,False,True,True,False,False
17,920,2023-08-24 10:00:00,4,10,6,0,78,True,False,False,True,False
30,693,2023-08-24 11:00:00,2,22,5,0,21,False,False,True,False,False
39,235,2023-08-24 12:00:00,15,30,2,0,51,True,False,True,False,True
13,952,2023-08-24 13:00:00,25,11,3,0,97,True,False,False,True,True
32,831,2023-08-24 14:00:00,7,12,1,0,48,True,False,False,False,False
50,337,2023-08-24 15:00:00,23,7,6,0,66,False,True,False,True,True
29,8,2023-08-24 16:00:00,6,23,1,0,3,True,False,True,False,False
46,443,2023-08-24 17:00:00,18,15,9,0,88,False,True,True,False,True
30,941,2023-08-24 18:00:00,13,20,0,0,56,True,False,False,True,False
18,539,2023-08-24 19:00:00,14,30,5,0,68,False,True,False,True,False
13,820,2023-08-24 20:00:00,16,0,3,0,75,False,True,False,False,True
43,658,2023-08-24 21:00:00,20,12,7,0,52,False,True,True,False,False
21,91,2023-08-24 22:00:00,0,10,0,1,54,False,True,True,False,True
30,854,2023-08-24 23:00:00,5,28,8,0,23,True,False,False,False,True
21,272,2023-08-25 00:00:00,26,3,5,0,82,True,False,False,True,True
48,834,2023-08-25 01:00:00,22,3,1,0,95,False,True,False,True,False
17,5,2023-08-25 02:00:00,14,14,7,0,11,False,True,False,False,True
40,594,2023-08-25 03:00:00,30,26,4,0,100,False,True,False,True,True
19,899,2023-08-25 04:00:00,11,2,4,0,54,False,False,False,False,False
15,219,2023-08-25 05:00:00,20,23,4,0,46,False,False,False,True,False
9,118,2023-08-25 06:00:00,19,18,6,0,26,True,False,False,True,False
10,593,2023-08-25 07:00:00,1,28,6,0,17,False,False,False,True,True
44,976,2023-08-25 08:00:00,4,20,9,0,88,False,False,False,False,True
31,582,2023-08-25 09:00:00,8,1,10,0,50,False,True,False,False,True
23,115,2023-08-25 10:00:00,19,5,6,0,86,False,True,False,False,False
30,263,2023-08-25 11:00:00,13,30,9,0,59,False,False,True,False,False
33,306,2023-08-25 12:00:00,17,21,1,0,56,False,False,True,False,True
9,654,2023-08-25 13:00:00,28,23,7,0,66,False,False,False,False,False
47,422,2023-08-25 14:00:00,30,7,0,0,1,False,True,True,False,True
1,1000,2023-08-25 15:00:00,21,16,1,0,10,True,False,True,False,False
44,207,2023-08-25 16:00:00,7,4,10,0,100,False,False,False,True,False
35,623,2023-08-25 17:00:00,1,1,6,0,93,True,False,False,True,False
11,303,2023-08-25 18:00:00,8,25,3,0,12,True,False,False,True,False
34,112,2023-08-25 19:00:00,6,11,10,0,39,False,False,True,False,True
16,417,2023-08-25 20:00:00,29,4,9,1,5,True,False,True,False,True
9,555,2023-08-25 21:00:00,28,9,9,0,11,False,True,False,False,True
32,859,2023-08-25 22:00:00,17,27,8,0,42,False,False,True,False,True
15,285,2023-08-25 23:00:00,26,8,10,0,71,False,False,True,False,True
12,640,2023-08-26 00:00:00,15,19,8,0,72,False,False,False,False,False
33,185,2023-08-26 01:00:00,20,7,2,0,3,False,False,False,False,False
45,741,2023-08-26 02:00:00,4,0,2,0,36,False,True,False,False,False
14,901,2023-08-26 03:00:00,22,23,8,1,35,False,True,False,True,False
8,221,2023-08-26 04:00:00,28,5,9,0,31,True,False,False,False,True
8,864,2023-08-26 05:00:00,14,23,7,0,56,False,False,False,True,True
27,444,2023-08-26 06:00:00,4,21,0,0,11,False,False,True,False,False
12,117,2023-08-26 07:00:00,10,10,5,0,17,True,False,True,False,True
1,70,2023-08-26 08:00:00,29,2,6,0,60,False,True,False,True,True
43,898,2023-08-26 09:00:00,21,30,10,0,30,False,False,False,True,True
40,70,2023-08-26 10:00:00,13,27,7,0,39,True,False,False,True,False
42,622,2023-08-26 11:00:00,24,14,1,0,45,False,True,True,False,True
11,427,2023-08-26 12:00:00,18,10,0,0,38,True,False,True,False,False
39,644,2023-08-26 13:00:00,2,23,3,0,62,True,False,False,False,True
43,568,2023-08-26 14:00:00,23,4,0,0,92,False,True,False,False,False
31,989,2023-08-26 15:00:00,9,27,1,0,54,False,False,True,False,False
17,443,2023-08-26 16:00:00,27,25,2,0,39,False,True,False,False,False
33,601,2023-08-26 17:00:00,5,15,3,0,28,False,False,False,False,False
32,137,2023-08-26 18:00:00,27,20,5,0,90,False,True,False,True,False
29,504,2023-08-26 19:00:00,25,30,7,0,10,False,False,True,False,True
21,131,2023-08-26 20:00:00,2,27,8,0,96,False,False,False,True,False
21,218,2023-08-26 21:00:00,1,6,3,0,38,True,False,True,False,True
40,688,2023-08-26 22:00:00,12,5,0,0,81,True,False,True,False,True
23,171,2023-08-26 23:00:00,17,8,4,1,43,False,False,False,True,False
6,475,2023-08-27 00:00:00,1,6,4,0,19,False,True,True,False,True
22,612,2023-08-27 01:00:00,14,2,8,0,91,False,False,False,True,True
50,992,2023-08-27 02:00:00,4,10,5,0,85,False,True,False,True,True
38,129,2023-08-27 03:00:00,14,26,4,0,95,False,False,True,False,False
37,57,2023-08-27 04:00:00,27,11,9,1,84,False,True,True,False,True
45,181,2023-08-27 05:00:00,20,20,9,0,100,True,False,False,True,True
8,246,2023-08-27 06:00:00,16,24,4,0,26,False,True,False,False,False
41,144,2023-08-27 07:00:00,1,10,7,0,37,True,False,False,False,False
49,51,2023-08-27 08:00:00,17,28,10,0,89,False,True,True,False,True
35,368,2023-08-27 09:00:00,14,30,0,0,86,True,False,True,False,True
11,459,2023-08-27 10:00:00,19,25,4,0,97,False,True,False,False,True
24,218,2023-08-27 11:00:00,22,29,0,0,75,False,False,True,False,True
49,616,2023-08-27 12:00:00,2,1,6,0,10,False,True,True,False,True
21,895,2023-08-27 13:00:00,4,0,6,0,35,True,False,False,False,False
2,567,2023-08-27 14:00:00,10,26,9,0,31,True,False,True,False,False
40,257,2023-08-27 15:00:00,8,23,7,1,100,False,True,False,False,True
19,858,2023-08-27 16:00:00,4,23,6,0,61,False,False,False,False,True
39,156,2023-08-27 17:00:00,24,1,10,0,15,False,True,False,False,True
28,565,2023-08-27 18:00:00,0,13,8,0,41,False,True,True,False,True
17,442,2023-08-27 19:00:00,24,12,7,0,30,True,False,False,True,False
6,841,2023-08-27 20:00:00,13,23,7,0,69,False,False,False,True,False
19,956,2023-08-27 21:00:00,4,4,2,1,12,False,False,False,True,True
38,699,2023-08-27 22:00:00,7,1,9,0,35,False,False,True,False,True
28,876,2023-08-27 23:00:00,20,22,3,0,74,False,False,True,False,False
2,662,2023-08-28 00:00:00,13,22,3,0,10,False,True,True,False,False
